[2026-08-22 11:41:19,334] INFO [classification:30] Loading full Shopify taxonomy into cache (14,606 categories)...
[2026-08-22 11:41:19,576] INFO [classification:50] Phase 9 verification log entry test.
[2026-08-22 15:20:02,002] INFO [classification:51] Processing Product #113: 'Engage Armchair and Sofa Set of 2 by Modway'
[2026-08-22 15:20:06,311] INFO [classification:166] Successfully classified product #113 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:06,319] INFO [classification:51] Processing Product #114: 'Engage Armchair and Sofa Set of 2 by Modway'
[2026-08-22 15:20:10,919] INFO [classification:166] Successfully classified product #114 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:10,931] INFO [classification:51] Processing Product #115: 'Engage Armchairs and Sofa Set of 3 by Modway'
[2026-08-22 15:20:15,647] INFO [classification:166] Successfully classified product #115 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:15,691] INFO [classification:51] Processing Product #116: 'Engage Armchairs and Sofa Set of 3 by Modway'
[2026-08-22 15:20:21,083] INFO [classification:166] Successfully classified product #116 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:21,102] INFO [classification:51] Processing Product #117: 'Engage Armchairs and Sofa Set of 3 by Modway'
[2026-08-22 15:20:26,335] INFO [classification:166] Successfully classified product #117 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:26,347] INFO [classification:51] Processing Product #118: 'Engage Armchairs and Sofa Set of 3 by Modway'
[2026-08-22 15:20:31,023] INFO [classification:166] Successfully classified product #118 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:31,042] INFO [classification:51] Processing Product #119: 'Engage Armchair and Loveseat Set of 2 by Modway'
[2026-08-22 15:20:35,703] INFO [classification:166] Successfully classified product #119 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:35,718] INFO [classification:51] Processing Product #120: 'Engage Armchair and Loveseat Set of 2 by Modway'
[2026-08-22 15:20:40,579] INFO [classification:166] Successfully classified product #120 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:40,591] INFO [classification:51] Processing Product #121: 'Engage Armchair and Loveseat Set of 2 by Modway'
[2026-08-22 15:20:44,972] INFO [classification:166] Successfully classified product #121 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:44,981] INFO [classification:51] Processing Product #122: 'Engage Armchairs and Loveseat Set of 3 by Modway'
[2026-08-22 15:20:49,250] INFO [classification:166] Successfully classified product #122 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:49,261] INFO [classification:51] Processing Product #123: 'Engage Armchairs and Loveseat Set of 3 by Modway'
[2026-08-22 15:20:53,529] INFO [classification:166] Successfully classified product #123 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:53,538] INFO [classification:51] Processing Product #124: 'Engage Armchairs and Loveseat Set of 3 by Modway'
[2026-08-22 15:20:57,927] INFO [classification:166] Successfully classified product #124 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:20:57,938] INFO [classification:51] Processing Product #125: 'Engage Loveseat and Sofa Set of 2 by Modway'
[2026-08-22 15:21:02,384] INFO [classification:166] Successfully classified product #125 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:02,394] INFO [classification:51] Processing Product #126: 'Engage Loveseat and Sofa Set of 2 by Modway'
[2026-08-22 15:21:06,920] INFO [classification:166] Successfully classified product #126 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:06,934] INFO [classification:51] Processing Product #127: 'Engage Loveseat and Sofa Set of 2 by Modway'
[2026-08-22 15:21:11,230] INFO [classification:166] Successfully classified product #127 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:11,240] INFO [classification:51] Processing Product #128: 'Engage Loveseat and Sofa Set of 2 by Modway'
[2026-08-22 15:21:15,671] INFO [classification:166] Successfully classified product #128 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:15,681] INFO [classification:51] Processing Product #129: 'Engage Sofa Loveseat and Armchair Set of 3 by Modway'
[2026-08-22 15:21:20,033] INFO [classification:166] Successfully classified product #129 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:20,048] INFO [classification:51] Processing Product #130: 'Engage Sofa Loveseat and Armchair Set of 3 by Modway'
[2026-08-22 15:21:24,418] INFO [classification:166] Successfully classified product #130 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:24,429] INFO [classification:51] Processing Product #131: 'Engage Sofa Loveseat and Armchair Set of 3 by Modway'
[2026-08-22 15:21:28,781] INFO [classification:166] Successfully classified product #131 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:28,793] INFO [classification:51] Processing Product #132: 'Engage Sofa Loveseat and Armchair Set of 3 by Modway'
[2026-08-22 15:21:33,350] INFO [classification:166] Successfully classified product #132 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:33,363] INFO [classification:51] Processing Product #133: 'Align Fabric Armchair by Modway'
[2026-08-22 15:21:40,176] INFO [classification:166] Successfully classified product #133 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:40,192] INFO [classification:51] Processing Product #134: 'Align Upholstered Fabric Corner Sofa by Modway'
[2026-08-22 15:21:45,705] INFO [classification:166] Successfully classified product #134 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:45,714] INFO [classification:51] Processing Product #135: 'Align Upholstered Fabric Corner Sofa by Modway'
[2026-08-22 15:21:51,864] INFO [classification:166] Successfully classified product #135 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:21:51,879] INFO [classification:51] Processing Product #136: 'Path Dining Chair Set of 2 by Modway'
[2026-08-22 15:21:56,184] INFO [classification:166] Successfully classified product #136 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:21:56,195] INFO [classification:51] Processing Product #137: 'Path Dining Chair Set of 4 by Modway'
[2026-08-22 15:22:01,861] INFO [classification:166] Successfully classified product #137 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:01,884] INFO [classification:51] Processing Product #138: 'Stalwart Dining Side Chairs Set of 2 by Modway'
[2026-08-22 15:22:07,880] INFO [classification:166] Successfully classified product #138 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:07,917] INFO [classification:51] Processing Product #139: 'Stalwart Dining Side Chairs Set of 2 by Modway'
[2026-08-22 15:22:13,848] INFO [classification:166] Successfully classified product #139 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:13,869] INFO [classification:51] Processing Product #140: 'Stalwart Dining Side Chairs Set of 4 by Modway'
[2026-08-22 15:22:19,549] INFO [classification:166] Successfully classified product #140 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:19,567] INFO [classification:51] Processing Product #141: 'Stalwart Dining Side Chairs Set of 4 by Modway'
[2026-08-22 15:22:23,913] INFO [classification:166] Successfully classified product #141 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:23,923] INFO [classification:51] Processing Product #142: 'Silhouette Dining Side Chair by Modway'
[2026-08-22 15:22:28,918] INFO [classification:166] Successfully classified product #142 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:28,931] INFO [classification:51] Processing Product #143: 'Silhouette Dining Side Chair by Modway'
[2026-08-22 15:22:39,073] INFO [classification:166] Successfully classified product #143 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:39,102] INFO [classification:51] Processing Product #144: 'Silhouette Dining Side Chair by Modway'
[2026-08-22 15:22:44,939] INFO [classification:166] Successfully classified product #144 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:44,948] INFO [classification:51] Processing Product #145: 'Silhouette Dining Side Chair by Modway'
[2026-08-22 15:22:48,735] INFO [classification:166] Successfully classified product #145 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:48,745] INFO [classification:51] Processing Product #146: 'Button Dining Side Chair by Modway'
[2026-08-22 15:22:53,422] INFO [classification:166] Successfully classified product #146 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:53,433] INFO [classification:51] Processing Product #147: 'Confer Dining Vinyl Side Chair by Modway'
[2026-08-22 15:22:56,988] INFO [classification:166] Successfully classified product #147 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:22:56,998] INFO [classification:51] Processing Product #148: 'Parcel Dining Upholstered Fabric Side Chair by Modway'
[2026-08-22 15:23:02,291] INFO [classification:166] Successfully classified product #148 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:23:02,309] INFO [classification:51] Processing Product #149: 'Parcel Dining Upholstered Fabric Side Chair by Modway'
[2026-08-22 15:23:06,731] INFO [classification:166] Successfully classified product #149 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:23:06,743] INFO [classification:51] Processing Product #150: 'Parcel Dining Upholstered Fabric Side Chair by Modway'
[2026-08-22 15:23:11,370] INFO [classification:166] Successfully classified product #150 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:23:11,383] INFO [classification:51] Processing Product #151: 'Parcel Dining Upholstered Fabric Side Chair by Modway'
[2026-08-22 15:23:15,552] INFO [classification:166] Successfully classified product #151 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:23:15,565] INFO [classification:51] Processing Product #152: 'Royal Upholstered Fabric Armchair by Modway'
[2026-08-22 15:23:21,273] INFO [classification:166] Successfully classified product #152 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:23:21,292] INFO [classification:51] Processing Product #153: 'Divulge Armchair and Ottoman by Modway'
[2026-08-22 15:23:25,243] INFO [classification:166] Successfully classified product #153 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:23:25,270] INFO [classification:51] Processing Product #154: 'Divulge Armchair and Ottoman by Modway'
[2026-08-22 15:23:30,130] INFO [classification:166] Successfully classified product #154 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:23:30,141] INFO [classification:51] Processing Product #155: 'Earl Upholstered Fabric Armchair by Modway'
[2026-08-22 15:23:35,490] INFO [classification:166] Successfully classified product #155 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:23:35,504] INFO [classification:51] Processing Product #156: 'Empress 3 Piece Upholstered Fabric Sectional Sofa Set by Modway'
[2026-08-22 15:23:39,626] INFO [classification:166] Successfully classified product #156 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:23:39,642] INFO [classification:51] Processing Product #157: 'Imperial Bonded Leather Sofa by Modway'
[2026-08-22 15:23:43,837] INFO [classification:166] Successfully classified product #157 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:23:43,851] INFO [classification:51] Processing Product #158: 'Attainment Vinyl Drafting Chair by Modway'
[2026-08-22 15:23:48,237] INFO [classification:166] Successfully classified product #158 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 15:23:48,248] INFO [classification:51] Processing Product #159: 'Attainment Vinyl Drafting Chair by Modway'
[2026-08-22 15:23:52,678] INFO [classification:166] Successfully classified product #159 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 15:23:52,691] INFO [classification:51] Processing Product #160: 'Veer Drafting Chair by Modway'
[2026-08-22 15:23:57,237] INFO [classification:166] Successfully classified product #160 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 15:23:57,255] INFO [classification:51] Processing Product #161: 'Veer Drafting Chair by Modway'
[2026-08-22 15:24:01,788] INFO [classification:166] Successfully classified product #161 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 15:24:01,799] INFO [classification:51] Processing Product #162: 'Veer Drafting Chair by Modway'
[2026-08-22 15:24:06,622] INFO [classification:166] Successfully classified product #162 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 15:24:06,632] INFO [classification:51] Processing Product #163: 'Veer Drafting Chair by Modway'
[2026-08-22 15:24:11,204] INFO [classification:166] Successfully classified product #163 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 15:24:11,218] INFO [classification:51] Processing Product #164: 'Ebb Upholstered Vinyl Lounge Chair by Modway'
[2026-08-22 15:24:15,688] INFO [classification:166] Successfully classified product #164 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:24:15,696] INFO [classification:51] Processing Product #165: 'Makeshift Upholstered Fabric Loveseat by Modway'
[2026-08-22 15:24:20,708] INFO [classification:166] Successfully classified product #165 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:24:20,722] INFO [classification:51] Processing Product #166: 'Makeshift Upholstered Fabric Loveseat by Modway'
[2026-08-22 15:24:25,677] INFO [classification:166] Successfully classified product #166 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:24:25,688] INFO [classification:51] Processing Product #167: 'Makeshift Upholstered Fabric Loveseat by Modway'
[2026-08-22 15:24:30,746] INFO [classification:166] Successfully classified product #167 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:24:30,759] INFO [classification:51] Processing Product #168: 'Heed Upholstered Fabric by Modway'
